工作地城市,工作地省份
中山,广东
上海,上海
大连,辽宁
深圳,广东
大连,辽宁
东台,江苏
乌鲁木齐,新疆
广州,广东
北京,北京
广州,广东
长春,吉林
乌鲁木齐,新疆
哈尔滨,黑龙江
广州,广东
乌鲁木齐,乌鲁木齐
南京,江苏
香港,香港
郑州,河南
上海,上海
北京,北京
沈阳市,辽宁省
常德,湖南
广州,广东
西安,陕西
长沙,湖南
轮台,新疆
广州市,广东省
深圳,广东
北京,北京
天津市,天津
大连市,辽宁
深圳,广东
北京,北京
上海,上海
北京,北京
广州,广东
深圳,广东
广州,广东
长春,吉林
南京,江苏
沈阳,辽宁
长春,吉林
广州市,广东
北京,北京
广州,广东
北京,北京
广州,广东
广州,广东
哈尔滨,黑龙江
乌鲁木齐,新疆
天津,天津
乌鲁木齐,新疆
广州,广东
沈阳,辽宁
深圳,广东
广州,广东
长春,吉林
上海,上海
哈尔滨,黑龙江
库尔勒,新疆
广州市,广东省
广州,广东
上海,上海
广州,广东
长沙,湖南
潮州,广东
沈阳,辽宁省
武汉,湖北
广州市林和,广东
广州,广东
广州市,广东
广州,广东
杭州,浙江
广州,广东
东莞,广东
广州,广东
广州,广东
武汉,湖北
广州,广东
新郑市,河南
柳州,广西
上海,上海
义乌,浙江
广州,广东
沈阳市,辽宁省
青岛,山东
哈尔滨,黑龙江
西安,陕西
广州,广东
广州市,广东
深圳,广东
长春,吉林
广州市,广东省
广州,广东
哈尔滨,黑龙江
广州,广东
长春,吉林
广州,广东
成都,四川
乌鲁木齐,新疆
上海,上海
南京,江苏
广州,广东
上海,上海
广州,上海
广州,广东
佛山市,广东
北京,北京
广州,广东
库尔勒,新疆
深圳,广东
乌鲁木齐,新疆
广州,广东
湛江,广东
上海,上海
乌鲁木齐,新疆
广州,广东
鞍山,辽宁
广州,广东
哈尔滨,黑龙江
广州,广东
武汉,湖北
湛江,广东
长春,吉林
大连,辽宁
乌鲁木齐市,新疆
郑州市,河南
北京,北京
广州,广东
北京,北京
广州,广东
广州,广东
长沙,湖南
上海,上海
北京,北京
上海,上海
大连,辽宁
广州,广东
广州,广东
上海,上海
广州市,广东
克拉玛依,新疆
北京,北京
大连,辽宁
北京,北京
广州,广东
广州,广东
哈市,黑龙江
汕头,广东
广州,广东
武汉,湖北
深圳,广东
深圳,广东
揭阳,广东
深圳,广东
北京,北京
北京,北京
武汉,湖北
广州,广东
哈尔滨,黑龙江
广州,广东
广州,广东
沈阳,辽宁
北京,北京
广州,广东
汕头,广东
上海,上海
哈尔滨,黑龙江
大连,辽宁
广州,广东
南海,广东
广州,广东
南宁,广西
北京市、乌鲁木齐,北京、新疆
佳木斯,黑龙江
宁波,浙江
石家庄,河北
大连,辽宁
北京,北京
深圳,广东
天津,天津
长沙,湖南
深圳,广东
广州,广东
广州市,广东省
广州,广东
长春,吉林
西宁,青海
乌鲁木齐,新疆
广州,广东
广州,广东
乌鲁木齐,新疆
沈阳,辽宁
广州,广东
武汉,湖北
广州,广东
番禺,广东
柳州,广西
广州,广东
番禺,广东
珠海,广东
上海,上海
南京,江苏
深圳,广东
徐州,江苏
北京,北京
广州,广东
长春,吉林
广州市,广东
北京,北京
深圳,广东
北京,北京
北京市,北京市
哈尔滨,黑龙江
沈阳,辽宁
石首,湖北
沈阳市,辽宁省
上海,上海
北京,北京
广州市,广东
上海,上海
哈尔滨,黑龙江
沈阳市,辽宁省
广州,广东
广州,广东
广州,广东
惠州,广东
长春,吉林
长春,吉林
北京,北京
东莞,广东
北京,北京
塔城,新疆
郑州,河南
深圳,广东
广州,广东
南海,广东
重庆,重庆
大连,辽宁
磐石,吉林
潮州,广东
北京,北京
大连,辽宁
北京,北京
晋江,福建
广州,广东
广州,广东
北京,北京
广州,广东
北京,北京
株州,湖南
克拉玛依,新疆
武汉市,湖北
成都,四川
广州,广东
成都,四川
广州,广东
上海,上海
南海,广东
西宁,青海
广州,广东
广州,广东
乌鲁木齐市,新疆
阿克苏,新疆
增城,广东
宁波,浙江
广州,广东
广州,广东
广州,广东
深圳,广东
佛山市,广东
上海,上海
长春,吉林
沈阳市,辽宁省
武汉,湖北
大连,辽宁
上海,上海
深圳,广东
广州,广东
上海,上海
北京,北京
西宁,青海
乌鲁木齐,新疆
武汉,湖北
北京,北京
上海,上海
南宁,广西
深圳,广东
广州,广东
北京,北京
北京,北京
长春,吉林
广州,广东
武汉,湖北
北京,北京
西宁,青海
大连,辽宁
济南,山东
广州,广东
烟台,山东
北京,北京
唐山,河北
广州,广东
深圳,广东
沈阳,辽宁
安阳县,河南
广州,广东
大连,辽宁
广州,广东
沈阳市,辽宁
汕头,广东
沈阳市,辽宁省
广州,广东
乌鲁木齐市,新疆
哈尔滨,黑龙江
北京,北京
宜昌,湖北
重庆,重庆
濮阳,河南
沈阳,辽宁
乌鲁木齐,新疆
大连,辽宁
广州,广东
珠海市,广东省
北京,北京
大连,辽宁
长沙,湖南
晋江,福建
沈阳市,辽宁
广州,广东
大连,辽宁
大连,辽宁
广州,广东
吉林市,吉林省
长春,吉林
顺德,广东
广州,广东
天津,天津
乌鲁木齐市,新疆
大连,辽宁
乌鲁木齐市,新疆
北京,北京
广州,广东
武汉,湖北
北京,北京
北京,北京
深圳,广东
沈阳,辽宁省
中山,广东
东城区,北京
广州,广东
番禺,广东
哈尔滨,黑龙江
长春,吉林
新会,广东
大连,辽宁
北京,北京
广州市,广东省
中山,广东
长沙,湖南
南京,江苏
广州,广东
长春市,吉林省
广州,广东
北京,北京
广州,广东
广州,广东
北京,-
北京,北京
成都,四川
佛山,广东
广州,广 东
喀什,新疆
沈阳市,辽宁省
乌鲁木齐市,新疆
苏州市,江苏
北京,北京
北京,北京
湛江,广东
深圳,广东
广州,广东
广州,广东
北京,北京
广州,广东
广州,广东
成都,四川
齐齐哈尔,黑龙江
平坝,贵州
广州,广东
北京,北京
杭州市,浙江
广州,广东
大连,辽宁
广州,广东
深圳,广东
哈尔滨,黑龙江
广州,广东
广州,广东
大连,辽宁
哈尔滨,黑龙江
广州市,广东
广州,广东
广州市,广东省
北京,北京
沈阳,辽宁
大连,辽宁
北京,北京
温州,浙江
哈市,黑龙江
东莞,广东
涿州,河北
中山,广东
北京,北京
上海市,上海市
上海,上海
深圳,广东
东莞,广东
汕头,广东
北京,北京
大连,辽宁省
广州,广东
哈尔滨,黑龙江
珠海,广东
广州,广东
仁怀市,贵州
北京,北京
北京,北京
武汉,湖北
沈阳,辽宁
广州,广东
上海,上海
北京,北京
秦皇岛,河北
沈阳,辽宁
广州市,广东
广州,广东
北京,北京
深圳,广东
潜江市,湖北省
太原,山西
长春,吉林
广州,广东
长春市,吉林省
广州,广东
上海,上海
广州,广东
广州,广东
广州,广东
北京,北京
上海,上海
广州,广东
揭东,广东
深圳,广东
塘沽,天津
长春,吉林
北京,北京
乌鲁木齐,新疆
长春,吉林
上海,上海
南海,广东
大连,辽宁
上海市,上海市
海口,海南
广州,广东
乐昌,广东
白城市,吉林省
乌鲁木齐,新疆
香港,香港
乌鲁木齐,新疆
汕头,广东
北京,北京
桂林,广西
珲春,吉林
成都市,四川
南宁,广西
乌鲁木齐,新疆
广州,广东
北京,北京
广州市,广东
广州,广东
广州,广东
北京,北京
深圳,广东
浏阳,湖南
廊坊,河北
上海,上海
义乌,浙江
乌鲁木齐市,新疆
广州,广东
楚雄,云南
广州,广东
上海市,上海
北京,北京
江门,广东
北京,北京
沈阳,辽宁
武汉,湖北
北京,北京
大连,辽宁
珠海,广东
广州,广东
广州,广东
北京,北京
佛山,广东
武汉,湖北
长春,吉林
北京,北京
广州,广东
广州,广东
广州,广东
长春,吉林
北京,北京
成都市,四川省
哈尔滨,黑龙江
大连,辽宁
大连,辽宁省
广州,广东
吉林市,吉林省
北京,北京
长沙,湖南
。,北京
日本,日本
长春,吉林
深圳,广东
广州,广东
新乡,河南
太和,安徽
北京,北京
郑州,河南
哈尔滨,黑龙江
广州,广东
广州,广东
沈阳市,辽宁
广州,广东
广州,广东
郑州,河南
武汉市,湖北
弥勒,云南省
长春,吉林
广州,广东
广州,广东
海口,海南
乌鲁木齐市,新疆
鞍山,辽宁
沈阳,辽宁
武汉,湖北
上海,上海
北京,北京
西安,陕西
佛山,广东
广州,广东
乌鲁木齐,新疆
乌鲁木齐,新疆
乌鲁木齐,新疆
广州,广东
珠海,广东
乌鲁木齐,新疆
广州,广东
重庆,重庆
大连市,辽宁
上海,上海
大连,辽宁
沈阳市,辽宁省
深圳,广东
哈市,黑龙江
成都,四川
长春,吉林
湛江,广东
阿克苏,新疆
北京,北京
禹州市,河南
深圳,广东
南海,广东
沈阳市,辽宁省
北京,北京
郑州,河南
上海,上海
长春,吉林
上海,上海
沈阳,辽宁
上海,上海
深圳,广东
广州,广东
广州,广东
长春,吉林
北京,北京
广州,广东
新疆乌鲁木齐,新疆
上海,上海
广州,广东
广州,广东
南京,江苏
广州,广东
沈阳,辽宁
株州,湖南
广州,广东
深圳,广东
深圳,广东
长春,吉林
广州,广东
东莞,广东
中山,广东
北京,北京
上海,上海
长春,吉林
广州市,广东
上海市,上海
广州,广东
浏阳,湖南
长春,吉林
番禺,广东
广州,广东
佛山,广东
上海,上海
郑州,河南
乌鲁木齐,新疆
广州,广东
广州,广东
长春,吉林
增城,广东
上海,上海
广州,广东
哈尔滨,黑龙江
哈尔滨,黑龙江
深圳,广东
上海,上海
北京,北京
广州,广东
大连,辽宁
大连,辽宁
广州,广东
哈尔滨,黑龙江
沈阳市,辽宁省
哈尔滨,黑龙江
深圳,广东
上海,上海
广州,广东
增城,广东
深圳,广东
深圳市,广东
珠海,广东
广州,广东
深圳,广东
深圳,广东
广州,广东
乌鲁木齐,新疆
汕头,广东
北京,北京
大连,辽宁
大连,辽宁
重庆,重庆
鞍山市,辽宁省
沈阳,辽宁
沈阳市,辽宁省
台山,广东
北京,北京
徐州,江苏
北京,北京
阳江,广东
广州,广东
深圳,广东
哈尔滨,黑龙江
番禺,广东
长春,吉林
名古屋市,爱知县
辽源市,吉林省
深圳,广东
郑州市,河南
大连,辽宁
北京,北京
广州,广东
广州,广东
广州市,广东
广州,广东
珠海,广东
长春,吉林
乌鲁木齐,新疆
贵阳,贵州
四平,吉林省
青岛,山东
广州,广东
北京市,北京
北京,北京
广州,广东
京山,湖北
长春,吉林
长沙,湖南
乌鲁木齐市,新疆
广州,广东
广州,广东
深圳,广东
深圳,广东
杭州,浙江
广州,广东
沈阳市,辽宁
深圳,广东
广州,广东
大连,辽宁
广州,广东
上海,上海
广州,广东
宜昌,湖北
广州,广东
广州,广东
大连,辽宁
北京,北京
乌鲁木齐,新疆
番禺,广东
上海,上海
北京,北京
广州,广东
广州,广东
广州,广东
北京,北京
上海,上海
北京,北京
南海,广东
广州,广东
湛江,广东
广州,广东
广州,广东
贵阳,贵州
长春,吉林
北京,北京
广州,广东
乌鲁木齐,新疆
中山,广东
广州,广东
北京,北京
广州,广东
广州,广东
广州,广东
大连,辽宁
北京,北京
广州,广东
上海,上海
上海,上海
广州,广东
深圳,广东
大连,辽宁
武汉,湖北
广州,广东
汕头,广东
顺德,广东
深圳,广东
上海,上海市
上海,上海
沈阳,辽宁
广州,广东
北京,北京
北京,北京
上海市,上海
北京,北京
广州市,广东省
广州,广东
汕头,广东
南海,广东
杭州,浙江
北京,北京
大连,辽宁
扬州市,江苏
武汉,湖北
和田,新疆
广州,广东
济南,山东
桂林市,广西
北京,北京
上海,上海
乐清,浙江
广州,广州
香港,香港
温州市,浙江省
东莞,广东
大连,辽宁
北京,北京
昆明,云南
长沙,湖南
广州,广东
广州,广东
大连,辽宁
乌鲁木齐市,新疆
广州,广东
澄海,广东
广州,广东
喀什,新疆
深圳,广东
沈阳市,辽宁省
长春,吉林
白城,吉林
上海市,上海
哈尔滨,黑龙江
广州,广东
佛山,广东
贵阳市,贵州
武汉市,武汉市
淄博市,山东省
北京,北京
广州,广东
　,　
乌鲁木齐,新疆
广州,广东
沈阳市,辽宁省
大连,辽宁
咸阳,陕西
上海,上海
澄海,广东
北京市,北京市
东莞,广东
潮州,广东
广州,广东
广州,广东
大连,辽宁
郑州,河南
广州,广东
广州,广东
长沙,湖南
河北省,河北省
大连,辽宁
阿克苏,新疆
北京,北京
广州,广东
广州,广东
佛山,广东
北京,　　
广州,广东
沈阳,辽宁
北京,北京
广州,广东
长春,吉林
北京,北京
长春,吉林
深圳,广东
广州,广东
沈阳,辽宁
上海,上海
郑州,河南
广州,广东
长春,吉林
上海,上海
上海,上海
北京,北京
上海,上海
长春,吉林
乌鲁木齐,新疆
武汉,湖北
广州,广东
上海,上海
长春,吉林
库尔勒,新疆
大连,辽宁
哈尔滨,黑龙江
长沙,湖南
阿拉尔,新疆
广州,广东
上海,上海
深圳,广东
广州,广东
广州,广东
上海,上海
贵阳,贵州
广州,广东
珠海,广东
深圳,广东
杭州,浙江
哈尔滨,黑龙江
广州,广东
北京市,北京
上海,上海
长沙,湖南
番禺,广东
杭州,浙江
长沙,湖南
广州,广东
广州市,广东省
广州,广东
大连,辽宁
长春,吉林
广州,广东
长春,吉林
沈阳,辽宁
汕头,广东
广州,广东
深圳,广东
北京,北京
广州,广东
沈阳市,辽宁
广州,广东
上海,上海
广州,广东
沈阳,辽宁
乌鲁木齐市,新疆
深圳,广东
广州市,广东
上海,上海
大连,辽宁
沈阳,辽宁
广州,广东
深圳,广东
大庆,黑龙江
珠海,广东
深圳,广东
深圳,广东
广州,广东
深圳,广东
长沙,湖南
沈阳,辽宁
重庆,直辖市
乌鲁木齐,新疆
大连,辽宁
乌鲁木齐,新疆
郑州,河南
番禺,广东
广州,广东
上海市,上海市
沈阳市,辽宁省
广州,广东
广州,广东
广州,广东
广州,广东
哈尔滨,黑龙江
揭阳,广东
北京,北京
成都,四川
广州,广东
北京,北京
长春市,吉林省
倉市,山县
北京,北京
北京,北京
桂林,广西
沈阳市,辽宁省
广州,广东
沈阳市,辽宁
沈阳市,辽宁省
大连,辽宁
上海,上海
哈尔滨,黑龙江
广州,广东
北京,北京
深圳,广东
广州,广东
广州,广东
广州,广东
广州,广东
北京,北京
哈尔滨,黑龙江
广州,广东
广州,广东
深圳,广东
沈阳,辽宁
慈溪,浙江
广州,广东
东莞,广东
深圳市,广东省
南宁,广西
广州,广东
乌鲁木齐,新疆
上海,上海
武汉,湖北
威海,山东
潮州,广东
大连,辽宁
北京,北京
北京,北京
沈阳,辽宁
广州市,广东
珠海,广东
佛山,广东
北京,北京
东营,山东
上海,上海
郑州,河南
武汉,湖北
广州,广东
广州市,广东
青岛,山东
珠海,广东
顺德,广东
四日市,三重县
深圳市,广东
广州,广东
北京,北京
北京,北京
长沙,湖南
北京,北京
哈尔滨市,黑龙江
广州,广东
珠海,广东
乌鲁木齐,新疆
广州,广东
哈尔滨,黑龙江
郑州,河南
沈阳,辽宁
北京,-
北京市,北京
长沙,湖南
上海,上海
武汉,湖北
深圳,广东
沈阳,沈阳
乌鲁木齐,新疆
平顶山,河南
北京,北京
广州市,广东
广州,广东
乌鲁木齐市,新疆
广州,广东
广州,广东
广州,广东
长沙,湖南
大连,辽宁
北京,北京
广州,广东
北京,北京
沈阳,辽宁
深圳,广东
广州,广东
北京,北京
广州,广东
沈阳市,辽宁省
上海,上海
上海,上海
鞍山,辽宁
乌鲁木齐,新疆
沈阳市,辽宁
杭州市,浙江省
广州,广东
郑州,河南
沈阳,辽宁
西安,陕西
广州,广东
重庆,重庆
深圳,广东
北京,北京
沈阳,辽宁
长春,吉林
深圳,广东
沈阳市,辽宁省
广州,广东
北京市,北京
沈阳,辽宁
南京市,江苏省
天津,天津
南京,江苏
北京,北京
广州市,广东省
哈尔滨,黑龙江
北京,北京
长春,吉林
香港,香港
北京,北京
乌鲁木齐,新疆
哈尔滨,黑龙江
武汉,湖北
北京,北京
乌鲁木齐,新疆
沈阳,辽宁
乌鲁木齐市,新疆
克拉玛依市,新疆
沈阳,辽宁
长沙,湖南
广州,广东
上海,上海
广州,广东
济南,山东
长春,吉林
长春,吉林
北京,北京
昆明,云南
广州,广东
广州,广东
深圳,广东
江门,广东
江门,广东
澄海,广东
大连,辽宁
大连,辽宁
广州市,广东省
东莞,广东
杭州,浙江
广州,广东
深圳,广东
天津,天津
北京,北京
北京,北京
深圳,广东
北京,北京
沈阳,辽宁
广州,广东
图们,吉林
武汉,湖北
乌鲁木齐,新疆
长春,吉林
深圳,广东
顺德,广东
成都,四川
广州,广东
延吉,吉林
长春市,吉林省
北京,北京
武汉,湖北
长沙市,湖南
鞍山,辽宁
广州,广东
乌鲁木齐,新疆
北京,北京
晋中市,山西
东莞,广东
广州,广东
成都,四川
广州,广东
济宁市,山东省
长春,吉林
广州,广东
广州市,广东省
肇庆,广东
武汉市,湖北
沈阳,辽宁
德清,浙江
成都,四川
深圳,广东
北京,北京
佛山市,广东
大连市,辽宁
上海,上海
成都,四川
厦门,福建
广州,广东
珠海,广东
广州,广东省
南海,广东
深圳,广东
上海,上海
乌鲁木齐,新疆
南昌,江西
上海,上海
成都,四川
北京,北京
濮阳,河南
长沙,湖南
上海,上海
乌鲁木齐,新疆
合肥,安徽
深圳市,广东
青田,浙江
大连市,辽宁
北京,北京
佛山,广东
烟台,山东
广州,广东
广州,广东
北京,北京
