会员卡号,总累计积分
2369,14935
23423,15396
2456,47088
8555,15080
15931,16109
39004,12070
21631,15467
6739,17171
38367,15383
44710,15190
32796,16098
39580,13205
21489,14369
31870,13764
19411,13233
4606,17119
52858,15463
26450,16926
60149,16579
10715,15116
3025,13933
21739,15475
32206,18984
7196,21457
48418,14989
21527,16482
54278,13269
62916,12506
43474,17999
22309,14773
20998,16775
55209,17437
36407,27024
43613,16580
3232,12400
17048,14804
37128,23516
3199,15712
667,16703
3556,18566
29016,16273
55584,13729
32494,10795
36983,18325
7396,11342
1607,13044
10765,17997
24973,15758
22144,11084
31293,15254
1832,16284
55918,16284
58478,20293
60757,25496
45663,16508
39438,13998
11962,15582
54291,13770
36936,14842
39757,18509
59891,12434
10044,16107
19903,10617
5836,15064
34719,16314
33602,14167
46255,39608
49789,9704
49266,10912
59484,13566
36753,10065
2746,17997
9772,15363
38769,20038
52752,11100
2062,17985
56479,14484
24700,15368
35500,24442
12974,15930
7611,27180
11913,16098
670,14040
50002,12249
53169,8458
45632,13328
61089,12234
40230,15158
53060,17153
13874,11986
25575,13197
23314,16537
10691,16042
5504,14900
5670,16570
62513,50510
688,28436
12928,12849
41872,15587
18685,21136
26552,14044
27970,15810
31255,14513
40841,17696
38540,14442
34175,14363
31885,14183
25839,12607
58630,16092
40630,15946
14190,17611
56304,24590
56081,12297
43639,7866
23993,14783
3777,37237
49538,14881
55153,15447
19074,16965
789,15160
40018,13034
1532,16588
48801,16083
12635,14904
2734,14483
4567,14439
49823,13582
2327,11695
51213,17636
33495,13963
10141,20196
26842,15746
4688,14874
12065,21286
34220,13826
41298,15934
58466,15020
8294,17525
17278,17923
37568,15107
58444,20541
43118,14873
44166,17164
30812,15285
12459,16251
48109,14757
43377,18099
57588,21492
48264,19870
17339,10761
51512,15612
18982,15817
29415,16477
42614,17969
62335,14051
49951,14426
39640,14780
36563,11937
56926,17395
26502,14720
57135,14648
56171,16755
3393,16599
51072,13973
23853,16612
24620,13767
33298,14532
54811,16103
18137,10399
19226,13688
27119,21489
47175,15456
33795,10437
2200,12721
48653,15798
21883,51159
16723,14338
57580,16284
13839,13796
53609,19435
41311,18902
3851,11076
23164,13497
48154,13568
41793,16568
45687,16303
27022,13905
9709,15478
10795,14584
12627,23674
60846,14691
7705,15907
17257,13962
2022,23175
11021,15932
22900,13754
44439,15746
9805,15624
42534,15506
25562,9716
55332,18153
37355,15257
9001,27915
33434,11912
19490,17204
61448,15967
10192,22767
18075,13123
62749,15033
55313,16257
38798,16868
56947,16185
7830,14626
55031,17160
54927,15122
14596,18269
34406,16497
23858,16877
43383,13566
55827,16058
59546,16445
31157,21943
36920,9252
5471,16972
16853,21963
33312,13527
5809,12924
61786,16135
24447,12834
23931,10822
28228,18330
5278,14723
45508,29101
8834,13796
34882,13594
22514,31336
50883,16267
33063,11538
43337,15517
793,11908
57993,17803
10397,15472
49556,13540
47532,17162
59852,12051
53234,18949
13029,15932
31515,13406
61727,12412
23655,12162
38996,16751
3015,9825
6038,12903
23707,13497
48997,13497
41034,15061
52209,16030
32821,11979
18932,40072
38418,20933
1038,13526
6170,16260
44636,15261
44718,13374
50842,17136
27903,20367
2532,21436
40444,16779
50447,10926
21365,16475
59259,13818
38439,17071
41869,14425
22905,13569
52806,9476
36413,24977
56203,14551
49959,14521
44930,23882
52634,17033
55271,15293
4245,13706
19162,17953
14259,11552
35614,16390
40020,12862
51055,14199
5850,29414
31869,15644
8136,12555
32260,16780
56031,16281
58788,15967
3029,16878
50172,17878
15583,12622
33435,15628
12056,14026
45771,13953
31876,15275
62769,14958
24309,15480
30426,16386
28177,16379
54882,60673
18958,16077
25642,17971
31974,14934
7970,15796
1415,14138
62909,17410
35342,19102
10853,17393
34154,16648
61582,12938
9835,15974
56104,18110
8932,10918
44390,13635
4792,12338
41579,17052
30381,13138
25913,15150
14098,21490
27025,15140
10024,16126
43853,15030
53762,16967
4439,16284
32761,10594
49930,12715
57524,9504
14332,23020
38222,16262
27746,29885
3370,14006
61006,14993
20999,22596
13474,14890
14887,16898
57644,14196
42350,22049
52909,6627
42649,13038
26431,17927
20239,35374
20182,16964
30568,11602
12570,14960
3175,18815
36818,14390
34545,13789
33774,17481
6281,13742
5548,16345
9508,12419
25323,9565
53524,15414
37651,13568
53902,16410
42096,12817
43768,14667
59900,15208
25910,12884
22873,18152
16206,13683
44378,16435
57930,16722
58410,15148
55387,15255
16266,16444
39264,14701
23733,13935
19500,16303
813,15172
31009,18484
29027,19027
37221,15295
12957,13497
43234,15325
28022,23364
44673,20607
31575,14169
27864,20634
41461,12280
53160,15078
48644,18982
60868,15992
31013,10983
56400,11087
60248,11918
6060,15300
53622,14527
17753,14379
35326,14512
4704,12087
19224,14494
50634,13088
40691,12012
34301,17026
52013,16084
49242,14902
60783,12987
22210,14442
14360,15645
11908,15807
23215,15022
40789,25013
2102,45955
16737,19092
15565,16091
25854,18330
38286,14365
46514,14503
57472,16827
55018,12943
35345,17491
1175,16498
42159,11238
7713,15333
35424,12853
38227,14739
51734,15046
47439,14837
35313,15755
8019,14458
61852,14506
51115,12173
23716,17448
50884,13365
47631,16429
279,14548
42617,13473
53353,13718
36691,34489
5984,13945
38578,19680
2229,14872
3498,14350
11348,15731
34494,12244
44929,15964
17791,18134
46382,12207
18464,24159
43559,17178
14499,13745
46425,14557
48287,16910
8139,15262
25948,16340
46988,19292
17609,16292
2661,13245
14097,16043
38567,18637
29992,51055
35250,11188
2496,16680
51698,15864
12079,8629
38548,18323
35288,15627
56722,16011
44186,16088
46821,14299
19375,9689
44831,16194
28200,15144
8098,14110
58350,16266
59,18558
36585,17284
60523,18958
18338,21676
12719,15431
27753,14081
56221,13819
36380,20057
32187,12010
14415,14758
8928,13541
15932,9304
32565,9304
59634,9304
30698,17035
54302,30726
21089,16573
43635,15909
22596,12295
28185,16162
37620,14030
17045,16146
36791,9619
11889,30355
53331,37359
61904,14923
9345,17929
17349,13211
54920,18186
11782,12903
2325,16353
52060,13054
11981,9045
43752,15347
25909,13667
46792,12842
7658,14707
2094,15727
38687,13814
50648,13180
24197,13470
38156,15313
45559,9050
24635,16242
43058,16031
11413,18497
38532,15714
8609,12703
46818,22574
57115,16107
1205,12450
10241,12262
27524,22282
17628,13549
12199,16913
39511,14781
27823,14121
8463,30795
51416,15861
17977,16371
36735,13678
35722,17133
16147,14948
49839,50448
59899,11746
14398,12301
23977,18137
4749,12150
5473,10069
50588,13497
55465,16366
59515,16082
7989,10639
44641,14029
14286,12000
28273,16837
44343,12823
32803,20633
38575,17497
37444,14963
50407,13993
41634,16020
22887,16698
9886,15601
25700,14510
42426,11670
48543,40205
3601,17320
19780,11466
10160,11621
35576,14621
4551,34714
41894,14326
10788,11531
47989,14782
29467,14645
6589,12504
28501,15460
57931,17569
3095,9676
61219,11815
61658,16971
11308,14310
37058,26135
8404,18449
54949,16660
42792,13781
36511,18079
26348,12984
56018,19345
58085,13692
34868,16436
18579,16336
34018,15999
45443,15779
8234,13326
25768,12560
44986,15857
31972,12598
32829,14457
38501,13564
50375,15500
24250,22695
55149,22552
22020,14290
29075,14033
7085,14954
28802,17205
30636,15538
259,20955
30012,15835
7040,20542
60780,11789
4847,15050
1103,39006
51067,15661
30004,14932
8660,16889
49254,17517
15462,13520
12734,17410
28432,13118
44219,18329
8410,18168
32144,13516
49912,11680
50983,11615
31758,15378
31256,13881
32360,10685
29723,15944
12073,15335
44821,18032
5545,11666
8553,14271
8979,23274
42798,15516
59268,14366
41914,14509
62367,16510
58192,15367
51657,14048
4614,13614
15157,15039
57972,17385
21302,39313
34414,14405
36875,15091
6722,15839
13100,15071
41,14089
59077,16351
49240,23516
660,12475
24058,13015
17075,16694
15796,11205
33138,15056
52109,11334
6922,15925
21719,13316
62961,17989
2880,13213
58186,10500
23160,17170
7545,16261
51748,20785
49056,18204
17113,13583
42636,16379
22591,13064
3784,12470
27610,13687
7808,14963
31071,16235
29976,23875
12660,15654
17937,11218
5655,14751
9822,9962
53850,15777
32496,16554
39719,17399
43790,15647
50227,14018
1714,17603
42569,12700
16067,11498
45817,14537
56820,14601
38080,22747
5425,14097
10238,25679
39185,17576
25212,10312
44926,13681
35587,10657
61043,12635
43240,14065
38702,19320
12726,15634
18928,15319
52286,14789
8460,24819
45029,12030
22794,11244
12102,15732
52914,13150
33618,12377
51806,19306
17082,10036
57539,16289
46940,22758
15812,14878
44371,14389
9619,17324
16025,15353
26337,17205
37745,15150
46575,15064
25709,15665
38319,18167
692,13629
7249,16705
35461,11775
29885,25799
31670,10768
17887,13402
14300,12237
19038,12955
7869,16351
43496,14464
32835,15214
51949,26152
34812,14616
47927,15831
47703,21889
45931,24347
37556,19589
20373,12963
27101,23948
36260,41442
25787,15595
35623,19931
41314,20173
57087,14629
15726,13680
16835,15038
4447,16665
52518,10913
32186,11674
14403,10354
61432,14685
32773,17195
14884,16100
57385,13932
4150,14051
4131,13654
52392,15037
58136,9496
11154,9708
17783,13221
32055,16392
8305,15186
4152,15356
9410,14740
52880,15566
4866,15379
36996,15098
47070,14530
53978,16759
28471,14167
14243,14815
62578,14548
53414,14862
27278,70678
17033,15718
32706,14858
28591,13963
19374,25321
53658,14628
30963,13735
28916,14480
10802,17430
50563,14186
38498,14771
21774,12920
1398,15266
16939,13942
10274,14606
34117,16068
14785,12724
32313,16390
22992,16831
53380,15419
32669,16727
58609,14294
26417,17154
52120,11483
62558,12835
31499,17604
32054,15256
8844,10362
28387,12711
26402,15020
30287,15991
6878,15625
26990,13477
28811,16233
17764,14971
31942,17907
599,18402
48919,14371
38066,17635
43404,13390
19163,15431
58101,14187
50484,13384
56510,14988
31935,12424
17524,14722
5843,16702
57231,12244
14514,10522
52748,14980
3782,16028
42278,14019
18163,26249
7388,14842
27957,39108
23792,15518
5707,14327
22180,19461
58036,13729
40492,22829
26482,15021
7463,15074
4414,15734
22826,13834
57181,16684
50260,18699
1192,15576
11929,14838
20812,30121
22349,11771
59800,13025
54354,32196
34866,15279
57473,19110
25844,14892
25186,12320
6866,20337
36766,9914
37184,11377
1052,16264
43378,13612
60316,10362
47582,14760
44353,17540
17294,15061
41691,16371
39176,16287
1028,14213
33074,11293
21941,15445
5233,14191
7627,16481
5808,15898
6789,20396
25457,15488
15282,14988
49232,14033
29412,12424
9931,14355
4359,14418
60723,14574
55315,10489
24013,17153
35951,12442
33712,34063
50866,14214
4382,12888
41598,15071
13875,15367
884,16239
36539,15483
59519,16302
32842,12481
61345,15930
39119,15196
36556,13687
25167,13936
2254,20701
32041,8997
39951,15159
56791,16819
58580,12627
36047,22289
54828,15139
16123,13458
55046,18999
16708,16030
53647,13944
53519,18220
60190,13139
27732,13056
52182,16057
43429,32757
14584,11427
37072,16189
42101,17347
17547,11244
58199,13956
27622,17807
463,29858
24902,15532
56735,25474
56997,23202
29923,15543
35320,15105
29570,11893
28570,16074
1537,71359
17952,16669
36712,11955
22315,13090
17743,19646
39657,28178
41383,13318
57035,17280
19389,12910
40673,16677
52353,13450
43535,13154
61700,19282
50132,15354
59579,27801
1522,15650
25190,17723
15814,11607
20771,18153
45978,16240
45783,12998
47374,18452
681,15224
3910,15442
51431,24596
14903,14559
31237,43299
13237,12934
24127,13913
937,14553
56072,13963
55377,16981
34046,15579
15210,18262
53700,17493
33800,13287
44524,15836
53706,14229
27229,20522
40454,16793
47851,14020
3390,15751
21343,15540
62250,13937
43556,16128
13612,15835
29778,10477
2791,9797
56536,17300
2903,21511
13240,14399
1676,29968
49018,11479
29869,10624
24519,15298
4537,14434
36833,16353
42746,15480
29325,18886
940,13570
41972,11162
37135,15038
57894,10807
5442,13927
1302,14039
45094,12686
44412,18178
57780,14157
34427,15613
21779,14248
35900,9878
62656,16123
24835,14540
34824,16068
31821,15160
36783,15342
48848,13937
5717,15863
40507,13181
59394,12709
10257,11304
24144,12126
11118,13306
22507,14250
32261,11529
58459,14083
43916,13547
6018,14664
28262,16160
56490,18161
31708,16618
3705,23126
12246,14413
57512,13497
5957,14841
2780,12223
53454,15874
560,8814
4313,22936
40727,12591
62154,15493
26970,13426
28339,14481
26732,10260
5860,12621
26852,14936
12454,11916
29701,19270
49012,14355
41559,16682
30129,12091
44941,17292
12015,14328
47527,16372
39416,18104
60259,16064
52137,14858
37327,12231
59119,14422
41558,18355
59875,12378
53965,12276
41122,8185
50218,11938
10059,16843
18055,15121
19135,13754
2133,11031
46311,10955
18174,25909
41524,13549
31818,13635
48093,11768
10803,16284
31114,16284
36956,16284
41136,9304
8687,13019
17889,13600
26373,18528
44311,10459
13419,19669
62681,12366
61717,14049
13433,14409
56472,18113
28848,13151
4838,14246
55287,17405
50768,16290
27386,16323
34093,15399
20613,14860
62308,13563
28758,15001
2193,15538
10084,12771
31107,15957
19560,16189
57843,16626
8891,13052
28597,13835
5420,9506
10122,12030
19190,13881
8220,14675
9814,16556
12025,11321
12390,8997
36442,17530
36865,16385
36678,36634
30103,15732
3288,14404
45062,14446
9542,14110
61409,23105
23695,15508
12902,14735
35449,16464
62325,12639
15773,11669
2855,12827
2774,14981
4773,15036
56967,18057
59063,10136
22064,13444
54129,17286
49734,14711
61919,10538
6900,11677
61723,15094
52952,15277
62365,13233
39194,13632
9657,14781
5918,14940
49201,14481
26723,18435
60077,14365
29212,17852
56191,13097
40853,8552
56402,13912
54734,14958
13238,14232
25314,16336
62142,11688
29446,14470
53268,10002
62818,12300
44070,12541
36689,13603
22441,12389
12209,15261
37864,19825
7915,13909
15854,15695
31298,14946
30054,18982
6634,15759
55658,14551
36847,16438
54023,13200
38054,10533
59660,12196
10057,15821
46083,13891
46176,22413
61883,14028
15668,9549
59708,11096
52576,13102
5479,13501
53818,13819
37277,19818
37043,13330
41459,11786
58124,14678
13501,15195
62985,16324
15325,16201
19532,15422
51147,9304
42830,19688
10982,14269
2324,16584
26335,12678
12263,10958
49137,16167
3971,16436
8134,13813
16649,14178
62301,15925
36667,14462
54399,17499
61073,12347
59727,11551
37829,13441
40109,14199
22229,14298
12825,15162
26719,13898
29142,10300
60941,14236
26760,13412
18420,20167
5522,12489
47580,14484
26184,7045
3587,18315
17936,12335
21914,13656
62454,31522
44955,13111
33340,12514
5099,12710
12742,14519
20416,15921
26302,14562
42505,23518
25940,13267
21083,16339
60445,14177
58084,15085
818,10770
11670,11596
15949,15402
37253,23821
44091,10702
56557,13232
9119,21519
14312,14017
829,11948
5840,15387
38218,14252
16267,18692
35319,15487
18210,11461
11678,13958
6140,15618
26349,15096
41489,14464
49711,15529
52031,15473
58565,10590
9678,19061
14603,11172
50292,11605
47842,12151
20366,216872
60603,12293
30834,14077
16084,17010
50286,13628
20392,15347
7833,12894
8803,14914
26874,10871
1084,13385
32205,14583
21304,14784
50192,13147
15027,13017
37857,15684
61679,14452
16407,16247
19004,11463
49337,15500
12938,15512
47869,8997
61692,12578
29734,12652
10005,18664
11416,14531
23992,12352
59309,10549
36628,13596
8236,14957
14364,10607
26821,12851
18953,20897
47585,16259
7564,16648
38794,20840
4017,20046
49751,13639
19778,13357
38438,12922
40898,10703
3588,12333
44130,13757
62822,13829
29787,11150
62396,16496
37550,13144
21150,11809
27323,13376
60388,12588
3779,20792
14661,12808
53750,15171
9180,12370
8363,14625
60337,13125
48400,15304
57966,12583
45751,14637
31908,13280
17274,15814
8293,12095
58860,13084
29735,14684
55410,14752
35302,9969
2625,13108
7647,11424
28858,11401
40213,12502
30613,14321
40783,31996
49776,19394
43066,14617
22428,20927
49898,12887
57429,15422
52644,15165
11356,14579
23429,15067
30906,14929
59769,14499
60113,10576
23208,10873
24676,16223
8624,30505
34661,12750
55662,13570
14708,13293
11172,16806
5417,15281
21549,15662
25929,11125
29145,15676
35459,10535
7875,11821
28011,13622
51762,13266
17573,10307
16956,12108
53684,13349
58978,12667
58267,17492
39628,16828
29982,14479
35810,12133
780,11951
17442,11352
49615,15221
4658,14673
37532,27725
12474,21097
49311,15895
56232,11922
61730,11711
34214,14828
35706,11294
22319,11915
29518,14637
5619,16034
47048,18312
16687,13328
30063,14891
27453,14304
26643,14919
21645,14900
55266,11415
42024,14955
39899,14169
23066,14758
53489,13928
60966,13908
40852,13497
8130,15903
22166,12049
48496,14036
31426,18762
21056,10924
39933,16829
5992,17483
39290,15906
1987,12652
28026,13647
58914,12649
22024,12919
51033,14559
31518,16992
40226,12520
30430,14013
48686,9579
54495,18094
5721,14356
51779,14167
49128,10659
8072,14810
52221,12303
40496,11444
40890,17640
29673,15238
43703,13654
44562,13522
6909,10114
58976,14633
39652,11944
58671,13786
39464,12392
60641,10875
59222,11838
51000,14267
4411,11603
51224,12057
2608,15772
12602,13578
19822,13537
8337,13654
57305,15509
7549,17078
45873,14704
35976,14125
21259,12488
21099,14130
61467,14255
14630,15003
44740,12945
55901,13497
8550,14938
53456,13213
57000,11250
58542,18792
33733,17604
31946,14199
8279,12175
17873,14830
56392,11417
17548,12085
32848,14658
32014,13979
21215,9536
7630,15205
36554,11142
42248,13476
58994,12141
23698,14826
34034,13613
9522,7808
22327,12331
17847,14751
62181,12952
33299,13548
56797,11235
55217,12961
62233,12147
29808,21108
48018,9045
55196,15913
32713,15332
37377,9176
10346,10211
11919,10480
40097,8952
11444,16081
3077,10748
334,19310
11586,17287
59075,8679
39802,15715
43361,15289
5255,15820
59688,12570
54517,16758
34541,14122
15270,13696
57554,12698
56052,14384
34373,12492
46965,12129
45725,12690
23330,12413
47668,13283
43365,13294
22824,13497
35236,13818
44846,14868
40808,12042
39617,22682
54832,14060
574,13871
47190,14607
30509,15010
61667,11256
2859,14363
50803,16080
20669,22705
28104,28476
5153,13540
